[0.00s -> 6.28s]  How do the Norwich players feel at this point, Jerry? Excited, nervous?
[5230.16s -> 5232.16s]  He's trying to dribble that in the back of the net
[5232.16s -> 5234.16s]  Well done Norwich, come on, keep this defence going
[5234.16s -> 5236.16s]  Proper backs of the wall stuff as Man City come again
[5236.16s -> 5238.16s]  Mares moves inside
[5238.16s -> 5240.16s]  Great block from McClain
[5240.16s -> 5242.16s]  And Cantwell launches it away
[5242.16s -> 5244.16s]  And Edison, the Manchester City goalkeeper
[5244.16s -> 5246.16s]  Has just gathered possession on the right wing
[5246.16s -> 5248.16s]  Almost on the halfway line
[5248.16s -> 5250.16s]  And he's got the ball from the right side
[5250.16s -> 5252.16s]  Right wing, almost on the halfway line
[5252.16s -> 5254.16s]  Everyone back for Norwich City and you can understand it
[5254.16s -> 5256.16s]  Daniel Fokker doesn't like parking the bus
[5256.16s -> 5258.16s]  But if there ever was a time to do it
[5258.16s -> 5260.16s]  Six and a half minutes to go
[5260.16s -> 5262.16s]  And they're 3-1 up against Manchester City at home
[5264.16s -> 5266.16s]  Here's De Bruyne, to Zinchenko on the left hand side
[5266.16s -> 5268.16s]  Zinchenko again
[5268.16s -> 5270.16s]  Gives the ball to Stones
[5270.16s -> 5272.16s]  Forward comes John Stones
[5274.16s -> 5276.16s]  25 yards out
[5276.16s -> 5278.16s]  Plays the ball right hand side
[5278.16s -> 5280.16s]  Now Kyle Walker to De Bruyne
[5280.16s -> 5282.16s]  Who's 30 yards out
[5282.16s -> 5284.16s]  Pulling the strings, finding Sterling on the left hand side
[5284.16s -> 5286.16s]  Curling from Sterling
[5286.16s -> 5288.16s]  And beyond everybody, from behind for a goal kick
[5288.16s -> 5290.16s]  And Steedman collapses to the floor
[5292.16s -> 5294.16s]  Saying that he needs a bit of help with Cramp
[5294.16s -> 5296.16s]  And he's getting help on one leg from Teti
[5296.16s -> 5298.16s]  And on the other leg from Roderick
[5298.16s -> 5300.16s]  The Manchester City player
[5300.16s -> 5302.16s]  This is something isn't it Gossie
[5302.16s -> 5304.16s]  Let's just take a moment to appreciate this
[5304.16s -> 5306.16s]  Absolutely, and we've got around about
[5306.16s -> 5308.16s]  10 minutes more of sheer effort
[5308.16s -> 5310.16s]  And determination and will and desire
[5310.16s -> 5312.16s]  Left in this particular game
[5312.16s -> 5314.16s]  Left for every single player
[5314.16s -> 5316.16s]  And for a player to go down of his stature
[5316.16s -> 5318.16s]  With Cramp goes to show you just how much work he's putting into it
[5318.16s -> 5320.16s]  But that's going for every single player
[5320.16s -> 5322.16s]  But they're still solid
[5322.16s -> 5324.16s]  They're still focused, they're still concentrating
[5324.16s -> 5326.16s]  They've got such little time to hold out now
[5326.16s -> 5328.16s]  They really must hang on
[5328.16s -> 5330.16s]  Dennis Shrubbini is going to come on in a moment
[5330.16s -> 5332.16s]  That must be a reaction to
[5332.16s -> 5334.16s]  I think Steedman perhaps running out of energy
[5334.16s -> 5336.16s]  Or Pukki maybe
[5336.16s -> 5338.16s]  Let's see
[5338.16s -> 5340.16s]  Pukki's got his goal today
[5340.16s -> 5342.16s]  3-1 Norwich lead
[5342.16s -> 5344.16s]  5 minutes to go
[5346.16s -> 5348.16s]  Here's Stones
[5348.16s -> 5350.16s]  5 minutes past stoppage time I should add
[5350.16s -> 5352.16s]  Stones, Pukki has given up the chase for once
[5352.16s -> 5354.16s]  And has allowed Stones to hit the ball towards Sterling
[5354.16s -> 5356.16s]  Left edge of the penalty area
[5356.16s -> 5358.16s]  Raheem Sterling
[5358.16s -> 5360.16s]  Teasing Byram, getting into a central position
[5360.16s -> 5362.16s]  Raheem Sterling shot, big deflection
[5362.16s -> 5364.16s]  And the header taken comfortably by Tim Krul
[5364.16s -> 5366.16s]  Still 3-1
[5368.16s -> 5370.16s]  Well done, showed Sterling inside
[5370.16s -> 5372.16s]  Go down on the outside because he's dangerous
[5372.16s -> 5374.16s]  You show him inside where the yellow shirts are
[5374.16s -> 5376.16s]  Where your numbers are, that's exactly what he did there
[5376.16s -> 5378.16s]  Got the shot away
[5378.16s -> 5380.16s]  Ricocheted, ends up in Krul's hand
[5380.16s -> 5382.16s]  All is safe
[5382.16s -> 5384.16s]  Big boot from Tim Krul and it's going to go straight through to Edison
[5384.16s -> 5386.16s]  Well it would have done, but Ottomendi has thought
[5386.16s -> 5388.16s]  No we can't even afford that extra 10 seconds
[5388.16s -> 5390.16s]  We need to get the ball going again
[5390.16s -> 5392.16s]  And here they come
[5392.16s -> 5394.16s]  The pacey Kyle Walker still full of running
[5394.16s -> 5396.16s]  All-Campwell makes a challenge
[5396.16s -> 5398.16s]  And maybe
[5398.16s -> 5400.16s]  Missed on that and the free kick
[5400.16s -> 5402.16s]  Has been given and the yellow card is coming out for Todd
[5402.16s -> 5404.16s]  Campwell who just thought he could get something on that
[5404.16s -> 5406.16s]  As Walker broke away
[5406.16s -> 5408.16s]  He's been shown the yellow card, third Norwich players go in the book
[5410.16s -> 5412.16s]  Yeah it was a foul
[5412.16s -> 5414.16s]  Yeah, he
[5414.16s -> 5416.16s]  Desperation to contribute and get that
[5416.16s -> 5418.16s]  Tackling, stop him driving forward
[5418.16s -> 5420.16s]  He's lunged in with his right foot
[5420.16s -> 5422.16s]  Walk around the ankles, it was a definite foul
[5422.16s -> 5424.16s]  And that's the right word for it, it was a lunge
[5424.16s -> 5426.16s]  And now a free kick and then city
[5426.16s -> 5428.16s]  Right wing
[5428.16s -> 5430.16s]  It's played in by De Bruyne
[5430.16s -> 5432.16s]  Punched by Krul, he's done enough
[5432.16s -> 5434.16s]  He's done enough for now
[5434.16s -> 5436.16s]  Norwich need to reset because Sterling has gathered
[5436.16s -> 5438.16s]  The ball on the left hand side
[5438.16s -> 5440.16s]  Raheem Sterling on his right foot
[5440.16s -> 5442.16s]  Gets the cross in dangerously
[5442.16s -> 5444.16s]  Towards the far post and back across goal from Aguero
[5444.16s -> 5446.16s]  And turned over brilliantly by Tim Krul
[5446.16s -> 5450.16s]  That's a great save because I think most people thought that ball was going to curl behind for a goal kick
[5450.16s -> 5452.16s]  But Aguero made something of it
[5452.16s -> 5454.16s]  And Krul has saved it very well
[5454.16s -> 5456.16s]  Terrific, terrific, everyone's playing their part
[5456.16s -> 5458.16s]  And Tim Krul's coming to his best now
[5458.16s -> 5460.16s]  Switch on, switch on, I thought he'd get a short corner there
[5460.16s -> 5462.16s]  Tenth time, three minutes to go
[5462.16s -> 5464.16s]  Plus stoppages, 3-1 to Norwich City
[5464.16s -> 5466.16s]  Against Manchester City
[5466.16s -> 5468.16s]  Mahrez corner, played in from the right
[5468.16s -> 5470.16s]  Headed on by Rodjery, scrambled away by Norwich City
[5470.16s -> 5472.16s]  But Zinchenko's going to hit one from distance
[5472.16s -> 5474.16s]  And it's blocked by Teti
[5474.16s -> 5476.16s]  The ball falls to Jesus on the edge of the penalty area
[5476.16s -> 5478.16s]  And the ball is going to bounce now for Sterling
[5478.16s -> 5480.16s]  Well forward on the left hand side
[5480.16s -> 5482.16s]  Everybody back for Norwich City
[5482.16s -> 5484.16s]  Jesus has got away from Dermich on the edge of the penalty area
[5484.16s -> 5486.16s]  Sets up Rodjery who will let fly into the net
[5486.16s -> 5488.16s]  Krul got a hand to it, couldn't keep it out
[5488.16s -> 5490.16s]  We've got some finish ahead of us now
[5490.16s -> 5492.16s]  Two and a half minutes to go plus stoppage time
[5492.16s -> 5494.16s]  It's Norwich City 3, Manchester City 2
[5494.16s -> 5496.16s]  Rodjery has his first goal for the champions
[5496.16s -> 5498.16s]  But all that's done is brought another roar out of the Cairo crowd
[5498.16s -> 5500.16s]  3-2 to the Canaries
[5500.16s -> 5502.16s]  Just worked it well around the area
[5502.16s -> 5504.16s]  Manchester City got it to the edge of the box
[5504.16s -> 5506.16s]  He was 25 yards out with a load of yellow shirts in front of him
[5506.16s -> 5508.16s]  But he struck it well
[5508.16s -> 5510.16s]  Bottom of Tim Krul, white hand pose
[5510.16s -> 5512.16s]  Just sneaked in
[5512.16s -> 5514.16s]  And I suppose in the end it was the only way they were going to score
[5514.16s -> 5516.16s]  Because they're trying to warp the ball in every time Manchester City
[5516.16s -> 5518.16s]  Or deliver from the red
[5518.16s -> 5520.16s]  It was a decent strike
[5520.16s -> 5522.16s]  Largely disappointed to concede
[5522.16s -> 5524.16s]  Can we hang on?
[5524.16s -> 5526.16s]  There must be about four minutes left surely
[5526.16s -> 5528.16s]  But it's a good start
[5528.16s -> 5530.16s]  There must be about four minutes left surely
[5530.16s -> 5532.16s]  We've got to hang on to this now
[5532.16s -> 5534.16s]  Because we fully deserve this victory
[5534.16s -> 5536.16s]  It's the substitution we were all anticipating
[5536.16s -> 5538.16s]  Steakman goes off as Trevenny comes on
[5538.16s -> 5540.16s]  Just to get someone with a little bit more energy
[5540.16s -> 5542.16s]  And a little bit of freshness out there
[5542.16s -> 5544.16s]  But this is the problem isn't it
[5544.16s -> 5546.16s]  As well as Norwich have done
[5546.16s -> 5548.16s]  The more that a team like Manchester City attack
[5548.16s -> 5550.16s]  They eventually find a way don't they
[5550.16s -> 5552.16s]  And that's without Norwich really doing much wrong
[5552.16s -> 5554.16s]  3-2
[5554.16s -> 5556.16s]  Tense, tense stuff at Cairo Road
[5556.16s -> 5559.16s]  Pukki is penalised for grappling with Rodri
[5559.16s -> 5561.16s]  Who takes the free kick quickly
[5561.16s -> 5563.16s]  And Manchester City know
[5563.16s -> 5565.16s]  They've got an opportunity now in this game
[5565.16s -> 5567.16s]  Here's Aguero, aims the ball out towards the right hand side
[5567.16s -> 5569.16s]  Mares gathers
[5569.16s -> 5571.16s]  Mares on the front foot against Jamal Lewis
[5571.16s -> 5573.16s]  Gets the cross in, Lewis makes the block
[5573.16s -> 5575.16s]  It's a Manchester City corner
[5575.16s -> 5578.16s]  Mares is a sharp, quick, very skillful player
[5578.16s -> 5580.16s]  He's stuck with him
[5580.16s -> 5582.16s]  Stopped the cross coming in, did exactly what his job should be
[5582.16s -> 5584.16s]  He did really, really well there
[5585.16s -> 5587.16s]  Corner
[5587.16s -> 5589.16s]  To Manchester, who've just got back into this game
[5589.16s -> 5591.16s]  3-2, we're in the 90th minute
[5591.16s -> 5593.16s]  Dobroina's corner
[5593.16s -> 5595.16s]  Should be headed away by Godfrey and here's Pukki
[5595.16s -> 5597.16s]  Whacks the ball further upfield
[5597.16s -> 5599.16s]  Edison, the goalkeeper
[5599.16s -> 5601.16s]  Is on the halfway line for Manchester City
[5601.16s -> 5603.16s]  He's good with his feet, but he plays this one short
[5603.16s -> 5605.16s]  To Zinchenko
[5605.16s -> 5607.16s]  Ukrainian international
[5607.16s -> 5609.16s]  Plays it inside to Kyle Walker
[5609.16s -> 5611.16s]  Even Pukki looks too tired to give chase there
[5611.16s -> 5613.16s]  Here comes Dobroina
[5613.16s -> 5615.16s]  In the Norwich penalty area for Dobroina to try and hit
[5615.16s -> 5617.16s]  He's headed down
[5617.16s -> 5619.16s]  There for Sterling in the box
[5619.16s -> 5621.16s]  Won't quite run for Jesus, it's gone behind
[5621.16s -> 5623.16s]  It came off a Norwich player last
[5623.16s -> 5625.16s]  It will be Manchester City's 15th corner of the evening
[5625.16s -> 5627.16s]  Norwich with more defending to do
[5627.16s -> 5629.16s]  We've got 10 seconds plus stoppage time
[5629.16s -> 5631.16s]  He dealt with a lot of these corners really well
[5631.16s -> 5633.16s]  Got to do it again now
[5633.16s -> 5635.16s]  Short corner
[5635.16s -> 5637.16s]  Dobroina finding Jesus
[5637.16s -> 5639.16s]  Back to Dobroina on the left hand side
[5639.16s -> 5641.16s]  It's played to Zinchenko on the edge of the box
[5641.16s -> 5643.16s]  Norwich has got it
[5643.16s -> 5645.16s]  And it's headed behind by Byron
[5645.16s -> 5647.16s]  Corner number 16 on the way
[5647.16s -> 5649.16s]  4 minutes of stoppage time
[5649.16s -> 5651.16s]  Norwich are 4 minutes away
[5651.16s -> 5653.16s]  For a famous victory, but they've got a lot of work to do still
[5653.16s -> 5655.16s]  They know it
[5655.16s -> 5657.16s]  Corner's been taken to Walker here
[5657.16s -> 5659.16s]  Walker bursts into the penalty area
[5659.16s -> 5661.16s]  Crosses, blocked by Kenny McLean
[5661.16s -> 5663.16s]  And launched
[5663.16s -> 5665.16s]  Into the Norfolk sky by Kenny McLean
[5665.16s -> 5667.16s]  Back they come
[5667.16s -> 5669.16s]  Norwich lead
[5669.16s -> 5671.16s]  And the ball out of play
[5671.16s -> 5673.16s]  The ball out of play for a throw in
[5673.16s -> 5675.16s]  It's a Manchester City throw
[5675.16s -> 5677.16s]  It's been taken by Zinchenko
[5677.16s -> 5679.16s]  Comes to Dobroina
[5679.16s -> 5681.16s]  Pep Guardiola pointing, urging his team forward here
[5681.16s -> 5683.16s]  In search of an equaliser
[5683.16s -> 5685.16s]  Here's Rodrik, who scored a moment ago
[5685.16s -> 5687.16s]  Canwell cuts that one out though
[5687.16s -> 5689.16s]  And again launches it
[5689.16s -> 5691.16s]  And Ederson the goalkeeper is almost up on the halfway line
[5691.16s -> 5693.16s]  But Norwich are too tight to chase it down
[5693.16s -> 5695.16s]  He's on the line, he's on the line
[5695.16s -> 5697.16s]  He's on the line, he's on the line
[5697.16s -> 5699.16s]  He's on the line, he's on the line
[5699.16s -> 5701.16s]  He's on the line, he's on the line
[5701.16s -> 5703.16s]  Four minutes of stoppage time was signalled
[5703.16s -> 5705.16s]  We've had a minute of the stoppages
[5705.16s -> 5707.16s]  Here comes Dobroina again
[5707.16s -> 5709.16s]  It's a tackling defence at the moment
[5709.16s -> 5711.16s]  Aguero's got past Dermitch
[5711.16s -> 5713.16s]  Aguero's shot, Tim Croce
[5713.16s -> 5715.16s]  Your heart's in your mouth there
[5715.16s -> 5717.16s]  Aguero famous for some last minute heroics in the Premier League
[5717.16s -> 5719.16s]  A typical turn, a twist
[5719.16s -> 5721.16s]  A dribble in the box
[5721.16s -> 5723.16s]  And a great opportunity to score and shoot
[5723.16s -> 5725.16s]  He did all of them well
[5725.16s -> 5727.16s]  He did all of them well but he didn't expect him to make that save
[5727.16s -> 5729.16s]  Now Tim's just got to hold on to this for a while
[5729.16s -> 5731.16s]  And he will do
[5731.16s -> 5733.16s]  And with the left foot he'll launch the ball upfield
[5733.16s -> 5735.16s]  Oh, big kick
[5735.16s -> 5737.16s]  Stones, gets his head to it for Manchester City
[5737.16s -> 5739.16s]  Ottomendi, oh, heads it back to the goalkeeper
[5739.16s -> 5741.16s]  With Pukic sniffing
[5741.16s -> 5743.16s]  But he's got enough on it
[5743.16s -> 5745.16s]  So we've got
[5745.16s -> 5747.16s]  Two minutes and fifteen seconds
[5747.16s -> 5749.16s]  Of the stoppage time to go
[5749.16s -> 5751.16s]  The Carrow Road crowd that are whistling
[5751.16s -> 5753.16s]  That's too optimistic, there's plenty of football left in this year
[5753.16s -> 5755.16s]  3-2 to Norwich City
[5755.16s -> 5757.16s]  Here comes Manchester City
[5757.16s -> 5759.16s]  Here comes Zinchenko
[5759.16s -> 5761.16s]  Finds Sterling on this left hand side, the near side
[5761.16s -> 5763.16s]  Pushes it to the edge of the penalty area
[5763.16s -> 5765.16s]  Cross comes in, headed away by Norwich City
[5765.16s -> 5767.16s]  But it's come out to De Bruyne on this left hand side
[5767.16s -> 5769.16s]  Now Zinchenko
[5769.16s -> 5771.16s]  Now De Bruyne once more
[5771.16s -> 5773.16s]  Sterling in front of him, on the left
[5773.16s -> 5775.16s]  Brings it into the penalty area for Manchester City
[5775.16s -> 5777.16s]  Tees up Gabriel Jesus who's going to get the shot in
[5777.16s -> 5779.16s]  No good free blocks, shot comes in eventually
[5779.16s -> 5781.16s]  And Krul saves again
[5781.16s -> 5783.16s]  And Norwich have got 90 seconds to see this game out
[5783.16s -> 5785.16s]  And there are yellow shirts on the floor
[5785.16s -> 5787.16s]  They're dead on the feet
[5787.16s -> 5789.16s]  Because of the work they put into this game
[5789.16s -> 5791.16s]  Why is football sometimes worse
[5791.16s -> 5793.16s]  When your team is winning in stoppage time
[5793.16s -> 5795.16s]  That feeling, there's nothing quite like it
[5795.16s -> 5797.16s]  There really isn't
[5797.16s -> 5799.16s]  The tension
[5799.16s -> 5801.16s]  Grant Hanley may be about to come on
[5801.16s -> 5803.16s]  Norwich launch it long through Tim Krul
[5803.16s -> 5805.16s]  It's fallen for Rodri in the centre circle
[5805.16s -> 5807.16s]  Pukic!
[5807.16s -> 5809.16s]  Won't give him a moments piece but Rodri's too strong
[5809.16s -> 5811.16s]  He holds him off, he finds Aguero 30 yards from goal
[5811.16s -> 5813.16s]  Jamal Lewis with a heroic challenge there
[5813.16s -> 5815.16s]  To take it off Aguero
[5815.16s -> 5817.16s]  But Aguero recovers
[5817.16s -> 5819.16s]  Now Kompel goes looking for the ball
[5819.16s -> 5821.16s]  And the free kick has been taken quickly
[5821.16s -> 5823.16s]  And Norwich are under big pressure
[5823.16s -> 5825.16s]  It's played into the penalty area here
[5825.16s -> 5827.16s]  And it's Raheem Sterling for Manchester City
[5827.16s -> 5829.16s]  Gets the shot in, oh Krul saves it again
[5829.16s -> 5831.16s]  We're in the final minute of stoppage time
[5831.16s -> 5833.16s]  Norwich are 3-2 up
[5833.16s -> 5835.16s]  Daniel Barker is going crazy on the side of the pitch
[5835.16s -> 5837.16s]  He'd like to be out there the way he's whirling around
[5837.16s -> 5839.16s]  The stadium's going to erupt in a few minutes time
[5841.16s -> 5843.16s]  It's erupted already I know
[5845.16s -> 5847.16s]  Long kick from Tim Krul
[5847.16s -> 5849.16s]  Misjudged by Zinchenko
[5849.16s -> 5851.16s]  Trebene bearing down on the Man City penalty area
[5851.16s -> 5853.16s]  But he doesn't get the better of Ottomendi
[5853.16s -> 5855.16s]  Maybe Man City will have another chance
[5855.16s -> 5857.16s]  No!
[5857.16s -> 5859.16s]  Norwich has nicked it
[5859.16s -> 5861.16s]  25 yards from goal
[5861.16s -> 5863.16s]  Onto Todd Kompel now in the penalty area
[5863.16s -> 5865.16s]  But Kompel's only interested in that corner flag in front of the snake pit
[5865.16s -> 5867.16s]  Showing maturity and experience beyond his years here
[5867.16s -> 5869.16s]  Todd Kompel holding the ball in the corner flag
[5869.16s -> 5871.16s]  Eventually conceding to throw it
[5871.16s -> 5873.16s]  9 seconds of the stoppage time to go
[5877.16s -> 5879.16s]  Man City have it
[5879.16s -> 5881.16s]  They play it short to Jon Stone
[5881.16s -> 5883.16s]  Norwich putting him under pressure
[5883.16s -> 5885.16s]  Norwich have done it!
[5885.16s -> 5887.16s]  That is a wonderful Carrow Road night
[5887.16s -> 5889.16s]  A night to remember
[5889.16s -> 5891.16s]  It is one of the best results in Norwich City's history
[5891.16s -> 5893.16s]  It's probably one of the biggest surprises
[5893.16s -> 5895.16s]  In Premier League history
[5895.16s -> 5897.16s]  And that is not overstating it
[5897.16s -> 5899.16s]  Norwich City with an injury list as long as you're on
